,Date,MSFT,AAPL,NVDA,AMZN,GOOGL,META,GOOG,CVX,TSLA,LLY,UNH,AVGO,JPM,V,XOM,JNJ,HD,MA,PG,COST,MRK,ABBV,ADBE,CRM,AMD
644,07/27/2023,40.744357484766276,5.246561095304728,50.19862837717651,29.455781141193754,81.65987747118632,34.933876744992176,102.63132666008741,-29.6957513854178,-13.824075205202934,-14.062143541543096,-22.621116107931314,-8.42558168678725,11.008805808744015,26.67422149088764,-1.5783847584264032,96.54796683774181,-45.97270260754303,65.22767318927943,-9.633967053265144,-15.13056396777327,35.21509080386915,124.33754720078805,17.911371317054595,1.1456397468771318,66.92173255868877
645,07/28/2023,34.45596710926917,3.2352815426054984,-6.77235660219618,10.467054785862667,68.68056387892646,53.5269433418669,28.541062986121702,-0.893763349643252,-1.8978539110226935,-50.66575154426904,-29.023037232625175,-3.144167826400701,1.4068504594820386,18.599455421350275,-19.88543595450275,101.35864534229601,-23.140523872454338,69.5675105485232,2.551426856550445,-49.93977003102756,-38.98433909569767,16.406943413796615,20.88621208862121,40.317134533898304,49.524304498978054
646,07/31/2023,-22.400385466921204,-35.209154537049706,-29.062072629044838,-32.29605117524354,-20.556870695904315,-30.3810482402053,-44.22984153567495,152.64227248979276,-29.175702991155983,4.912001590931689,-43.73156342182891,-51.17235974136241,-2.279095834111713,-1.2204408405194591,62.640479647254935,294.3528714803457,-17.14664120491576,66.54100344410314,43.876148448238446,-30.154428308447535,24.344449673905736,76.76440339200124,21.094076239336633,45.85743828695584,9.846098333272518
647,08/01/2023,-31.4114809238076,-24.578617053439142,-20.247180161210284,-15.721249612123762,0.3813023207445794,-17.28419228663919,21.150459899598616,48.79778721722809,-9.57504642697157,-51.35316671797598,-30.00161943319838,-22.82387076537014,-39.160808123846046,19.968370018926134,12.688079738655603,139.29620099894052,-12.581508682819686,11.299971512676859,11.038191949983496,14.497346114235917,64.49243208598332,-14.290157051780438,-20.047816609239856,-58.00209361447585,59.065267656658236
648,08/02/2023,-7.447833493914047,-17.054923275972754,10.153196599879072,-5.544325729136586,-13.58717817158043,-44.2128739731331,2.9293368873415657,9.330136138613861,6.355875955477093,-23.84966857584143,-55.80849662440309,-4.681349079689329,-26.70446516885686,-20.402223675604972,1.8575032859452192,110.29911820644342,-48.06905008961419,6.035013635963755,-16.683913313425773,-16.60290742157613,29.806487041436363,16.429683865617605,-1.8629847393803263,-42.54496554042696,198.95280645456097
649,08/03/2023,-11.248492745731067,48.11754546795897,-32.20968456976521,44.81591737247613,-54.649091717666074,-49.86889468643704,-52.377766291750035,-17.96682179299844,-13.411607051734315,-15.741160866985446,-66.42892480211083,-29.449675825872184,-45.847315062884405,-13.50264622998144,-39.31292588009006,172.1901994782636,-24.239708245765854,-6.981188160856087,4.159024706009278,-11.158329286061194,-38.1498095121052,0.9175698432574809,-28.389191316324524,-4.915263003637743,84.13224215401561
650,08/04/2023,-16.163054462197284,178.53942016505547,-52.99404150187371,181.1988284201875,-21.453220628374233,-22.040219702338767,0.13035327201359187,44.40315970104803,-17.139777458836065,-36.71348789981385,-78.81121278447299,14.338215424525751,-77.02246442269247,4.5966076994697,-49.314762083975374,336.69545106962346,22.101326079564775,11.963608794541319,-21.958064779309783,-37.56836578429228,-7.054776469282732,-23.671393007901287,7.020518170752912,12.283902963950686,-9.542142229548393
651,08/07/2023,-12.87769042275792,93.14274290283886,-36.89293382018774,46.98205580162724,-11.54875137073129,-35.8826525978257,-14.772699791538695,220.0450398694763,-15.559597353796015,4.19523829805358,-46.946748144914885,-58.43991200268467,-57.990777643896564,30.537649314941888,-31.247056998664917,223.25581395348837,5.418227215980025,-33.469822989976535,-11.197111538711003,-46.834912822660876,11.966541944580012,-5.762459707413836,-32.80919262171152,1.6105005761825795,-3.992372432876097
652,08/08/2023,-65.58244068768526,40.26405370415562,-37.94296637962785,-5.928057763361598,-10.26141597779337,-26.87795575161573,-20.099472265461863,-5.109800403018224,-14.04593066019654,574.4939452164977,-72.52633847061092,-42.56872501835387,-36.08366625406732,-33.80066973301888,-42.86410645955366,332.3521515988946,41.24298662063012,-34.720872879455946,-13.62600836570063,-42.648381294964025,35.378912136123006,-25.578549176680017,-35.864309090021,-4.915393977464568,-6.620029975802042
653,08/09/2023,-43.690744949399615,-25.002453193685543,37.18041085187905,-8.277310153857439,-33.07301740812379,-8.306951483433425,-20.47432530541638,86.2960145760733,-28.631931068298076,142.97722342733186,-61.325532129526884,2.2970395555186998,-49.81774580335732,-16.141040223348156,28.046797158743935,471.2705713450137,14.292368933683408,-0.19892799911587558,-30.79502224514798,16.70763619062723,-1.9535151166661622,-21.886626813260314,-45.5013005438638,-7.8531756748822845,-20.047439638105768
654,08/10/2023,-40.45395874286527,-8.214503903916,-8.396158887453172,-1.4914594637967522,-44.9760992750641,-39.76188178831979,-35.16848996249324,47.39542494801077,-37.48591987933201,56.561999847572594,-26.438527218116164,-28.590632517334086,-39.662234925874856,1.7678381256656015,0.6162564643397161,120.22573528404186,46.30096579285408,-16.19014276267165,-33.164737642349586,-36.10341643582641,-19.16635699244395,-53.268281548688975,-41.746056057589215,-24.482368470676974,-24.94432829799163
655,08/11/2023,-64.90848204310578,-27.711776500393505,-44.745396912441635,-67.85945296964695,-73.17005288060116,-66.81420870189145,-73.11148516498784,-23.684240589478495,-38.61127686353501,13.329141779314682,-29.704170708050437,-72.63301059775657,-51.30300664904872,-33.53725952679295,-17.871178273175982,280.110959301122,-15.51634947861363,-21.59948610888068,-61.147503043841375,-80.183894070936,-27.93922011350461,-38.89959853562775,-76.16818967646333,-16.945405068314532,-27.559160750266027
656,08/14/2023,-29.394896937937858,-3.751173481305837,80.4593794769369,3.416456282037503,-16.81089802971761,-37.220708228145305,-21.322852743523327,-37.66675923925901,-27.773508609353996,81.72730177568813,-6.660816147433085,-11.524609843937576,-64.92483346544843,-27.602329450915143,-14.031634958816241,322.5352019742138,51.599984743888015,-45.920522806785925,-22.558789080097306,-40.203220858895705,39.39624514101398,-42.46872692281872,-9.20150409201504,-38.3819361575179,25.97030510973245
657,08/15/2023,-59.2525523744107,17.003368809544245,94.35476225361337,9.034398917340143,-62.34840867193808,-40.652315987255946,-53.58633346741753,16.3854246704888,-21.78102881143837,62.66543906088158,-33.439537098073686,-29.97205867677876,3.575774030388046,-24.560280140070034,5.621240994325628,545.0866926273196,102.74318527743185,-29.604497088937965,17.629763078282743,-29.840873634945396,-21.235016234016037,-23.898120631200033,-26.20444156789774,27.240378312576084,19.81530090412612
658,08/16/2023,-64.54678274929475,-1.0680002275030072,44.809835354453284,-22.693706745118263,-59.11925826131081,-60.75134001595535,-62.03033955111658,30.779010633379567,17.34713038906195,32.518624349423405,-60.670236936059716,-19.48986265533028,-20.053616845771373,-57.37743994491088,-9.660545133116969,500.72437395893115,8.868652301267364,-22.17081988881546,-9.367247426502038,2.5796080832823023,-24.277620798841355,-35.78932651593833,-47.19224312193785,-43.1795251920028,5.037730778377354
659,08/17/2023,-46.36801033422227,39.196421422581444,-0.7853483516676316,-8.090749600366465,-25.59568963407716,-62.711508161397,-34.13708267931292,27.826463269501247,16.414217149337542,35.38093973984603,-0.6208103556450814,-12.289024724021532,-7.6495583760112815,-48.80454896386074,-5.478026236147959,469.6763722843553,48.93429425745611,-40.54387786602307,-10.736136603815563,30.741264391032114,-34.192049403348584,-61.31773074558707,-0.8638785725819473,-5.50981486649921,-16.431845836045163
660,08/18/2023,-13.13011455192049,26.552968023291935,75.91562649081807,4.64620207524602,-16.67040162662061,-13.154157413380316,-12.426680508694524,-8.310532992984118,21.865028803187194,105.74568725653867,-19.303754266211605,-5.518599329466234,-6.446758496452031,-36.05698475304644,-7.67374077784862,250.9293575126602,53.050877347676575,-55.52543879137969,-42.023772785800176,36.925769286860145,-2.8013557750803906,-49.36564878817044,-23.87544483985765,0.6487838252294336,7.849115729568131
661,08/21/2023,-5.525426393146271,19.286474123031827,175.86504949114737,-1.0954261780604513,-10.004455454367237,-21.775919006496224,18.872913028577024,-47.90024739014881,60.438839377552256,9.250308027675102,-37.192824377457406,100.7223113964687,-6.361397550800095,-25.54379531627636,-54.15795346530562,568.5879280863529,15.602230483271375,-47.757314926082216,-43.374145213193884,51.99502159748152,-18.722541399121326,-56.694331006015894,-40.186708704862305,-27.793032897216392,-8.983839386719767
662,08/22/2023,-12.068108716190018,19.642019496746276,218.34413809920204,-21.766571255507916,-4.745152545884628,-43.02762305032453,-29.722898037852698,-19.248745253206575,57.03280186614722,11.44287193648602,-3.771053118637794,-13.214449016918154,41.26263878959425,-16.826226957404966,-25.791753071790314,259.4833747620222,1.3740577889447236,3.3401586895316098,-26.627963908512275,-11.02193316266519,-39.79538824281661,-27.206549346879537,-34.18645558487247,-25.13886910696482,-50.31963920809661
663,08/23/2023,-23.755731900163177,4.630943474110575,46.950439693516074,-16.121863462126377,5.885823250219805,-10.62552844177488,16.69705537792106,-29.594883332625834,-0.6636665883724199,-10.365080706498775,-37.54385964912281,-26.73289429623842,-5.3184567559100655,1.6330471221395997,-15.19196683501309,715.3923100112363,-0.8937005013441838,-19.389363643906083,-19.7569198012775,-20.74617737003058,-2.6238101807145813,-5.934264470849836,-21.34298216088859,-25.235030232104545,-68.47455183074544
664,08/24/2023,27.543456942975947,-10.270889945652174,256.60998963525986,-50.729580110447344,41.868637845640755,20.952951871516845,24.385907671409832,-10.344724355232236,2.263319022108434,-26.403214448448697,-5.395226984321912,69.21393796838248,7.396449704142012,-9.199809289204975,-33.54893000171986,306.0597539139617,1.578754130461388,-10.066194932663777,-29.41288173045385,8.48025146918136,7.424701538257746,-14.71878142181717,35.10097540870999,-28.192993907745866,20.499550799400478
665,08/25/2023,-8.612718468288119,-55.57017850650736,155.43700898254835,-71.13385951364828,2.422120168388825,34.6655151646004,0.8220580706501865,-48.02942360763286,7.425843337437755,-1.1872927585838058,-20.203277328355114,14.298544148232182,7.877098572487353,-31.468545000677285,-4.878219631962005,-22.331652024617433,-32.66221108326371,-2.735644637053088,-25.95341640879819,32.413491020586946,-27.782172011879357,-22.596426545660805,-6.23908363459117,-36.06400266677778,-9.9779618237644
666,08/28/2023,-16.531860327480764,-55.090744557325,112.69082488499289,-52.103756190925544,-9.685091641277923,-12.300680565392788,-5.138754894727882,-68.5074026738659,-3.082146467214952,-43.84810333551341,-44.69126660907482,28.35097792930199,-29.753992112303152,-33.77641686431378,-16.34624681728817,4.068469362441082,-0.5258171482709616,21.89383254263367,-11.99542289526221,-6.854441599369706,-47.505176108776986,-26.145871704467716,-5.25990099009901,13.04768754149148,-15.895576328528824
667,08/29/2023,-13.62887188949999,-21.849667516919038,98.2226580715176,-25.26450140687094,83.02627553621808,37.28389370039846,82.96091708244239,-16.686559298125957,38.7050377578325,-88.72966974725894,-12.750763642367705,97.58539876429231,-26.513904028573414,-21.749399677203478,-31.286258673643495,-55.40840142154303,-19.690765752001465,25.289066971951918,-12.774835152956438,43.9141513132105,-44.1195011918599,-14.807893556585439,-17.482197936102967,20.781204839175853,-6.07940629975361
668,08/30/2023,-31.963098872316554,0.7211176163700656,25.365718076081638,-27.750998154638495,13.65918861312814,-11.218793533709498,22.700223158938755,-47.44433366566966,20.071695524344882,-59.24747981996057,19.119411549898274,-5.828469520103761,-0.0079645735767307,12.781750924784216,-40.148898572260485,-76.87204475222458,-16.402978991440957,39.33890703726261,-13.533028976055157,-12.161978529691535,-26.151709236823827,-6.708410264643708,4.691398199370864,26.741000318572794,-2.5059947988787195
669,08/31/2023,31.308511114315117,11.168305389407701,7.279203580235638,-0.24962496860596928,44.089021852736145,19.994567829011974,57.64097739097319,-19.00521562142221,-0.5816512722537092,-25.924303273700865,126.07239528375464,173.4717130684633,82.38061083217961,15.793218920050231,10.371782890915062,-68.19790184552971,-5.216090533641182,17.665351589695984,26.54719346302057,88.44833815028902,41.16493249766309,25.486903962390866,106.09454698427723,381.1446550303394,2.8294280059618346
670,09/01/2023,-38.662262864279086,-12.032561297681585,-12.935495452144607,-4.398103291690111,9.992232692189768,-8.218903477999397,9.704110851462989,-0.2978908132868284,33.78886297293525,-19.55617198335645,55.96511112206179,219.549279141859,52.60911548860564,14.001330819563048,5.587558834210358,-81.24459470940504,-25.327102803738317,25.672538577085895,6.865741220346007,37.80078611830122,-16.310146842132006,-2.8076878545791364,15.669205658324264,91.02730375426621,-1.4559851273043058
671,09/05/2023,-1.4981869919994053,3.6734469589427508,-44.56602046108424,-13.811621529331667,-21.43094316396443,-4.385017165433867,1.1639716538667824,60.98414217587168,31.314170148069937,-43.30210243400066,61.8700639338097,40.25327905924921,55.714370675812305,2.4936223024062882,41.088689163981684,-85.91468356525691,-20.967092683908625,24.84589563625267,18.601079672375278,37.407823020198784,-24.293952914372507,52.12960441868606,14.479902557856272,75.7285078827125,15.012416886966273
672,09/06/2023,3.356654073074271,87.41615584582304,-30.72258880847642,-2.3281091125837103,-5.49398857905891,32.64479163082006,7.076212658776372,-8.645972195772234,32.61109145827098,-14.238715154945522,42.83906464924347,43.51264695404346,-16.223799306816307,19.898676427680964,-10.62469818103772,-89.03551222429435,-45.40599566619461,30.73807894136436,-43.977113464622676,31.33505292181802,54.84595698126478,45.87080273904793,26.070273529572987,24.29349425964086,-11.297443539725661
673,09/07/2023,-11.198179613409408,139.51674548439365,-17.844501195371702,16.371572059631585,-25.268776694254864,81.95625333599314,-3.2618358368854143,0.06817751404583045,2.5144797727686923,42.73997920757768,101.36166701052198,73.64869087046179,19.997993751970423,24.52308457093146,-3.261020364948047,-88.4288854946891,-34.62798689363063,25.00999000999001,-24.100176189277626,-0.007462129691814044,59.999249939057556,59.94587701017139,35.56089015765912,52.26482098854907,-9.658495820701562
674,09/08/2023,-8.124776546299607,-0.7744134756421532,4.5699001978359615,-20.692971226845295,-29.563808253827776,-26.730994860146723,-24.740129132580623,-10.109425064990024,-1.9472590756670067,68.95956704184478,-38.248878551254364,-12.57541085916372,-28.591808235967815,-20.78944848716967,-14.520482360333942,-90.1881693891194,-43.1082855010167,-11.786085150571132,-47.27470986836981,-44.626396827849014,5.41515686456688,-17.89545377149668,-7.891522110921084,12.705836020380534,-21.72598337743781
675,09/11/2023,-32.9826872716692,-3.536166717391376,-18.649484571471724,17.1140967290703,-31.90385454211529,-42.78152267095698,-27.259794914350067,19.27949854966159,28.608454080847512,31.060247481236054,-12.908137371003214,-11.512898501746086,-19.522361422583334,-31.04860983244338,-11.313076505697232,-87.28404666123845,-39.85885064093331,-22.834448995903685,-21.285929297749714,-26.051762701033127,-24.456068192656176,-28.1246142832457,-2.608573699219298,3.5582016783085653,-15.484859971645323
676,09/12/2023,-26.932196339434277,95.13386408244965,-49.57123653391051,2.9583157386740666,-27.103177589341232,-33.20417213784902,-30.379248641944802,10.567014098172676,0.2190081700658867,39.32940053786761,43.14965764590805,-44.422231107556975,0.4347303951002762,-2.0707409894783972,81.61804478742202,-96.00461275645242,-29.559121458661608,6.857815341820905,0.7347881101960175,-49.15948172053369,-23.402910602910605,-38.53173798418171,63.13058518304987,-0.5219595854149579,-9.94663335982741
677,09/13/2023,2.74748478449882,100.23643077449493,-47.39153230226345,83.58893703070585,-5.972584116914014,1.6230894083800647,5.3020668747671715,-5.297860795501258,-14.490432081986004,61.40622580145578,5.678703659181613,1.9377122116848147,-14.006403635612477,46.98469613116117,28.05870276024637,-86.98434426431415,-0.6932073425760978,-11.570691434468525,-3.703527168732126,-9.58786936236392,12.205443079986726,85.47929842051154,131.5381531471335,32.34398782343988,-5.5620459236380615
678,09/14/2023,-4.249187391337213,15.50183222438869,-52.49356263943336,49.60771944580734,-11.030672509049342,5.775140810411767,-28.049967920896705,77.32132808103546,6.561493347685343,52.96280582661576,16.053495078055086,-0.22344099126548855,27.70297785696106,142.5369363542656,33.01182272902165,-93.48096064746738,-0.7478005865102639,83.08460271716756,1.8640132669983416,-2.9711375212224107,-35.093783645945486,17.029253158011375,104.83974496127348,12.104768861525619,-15.982969941251055
679,09/15/2023,61.78966900615942,98.75058694204107,-56.25486573175416,135.6710649012631,36.517348696698676,53.07746352302992,162.0265090683283,188.2746761052491,33.72046174785071,234.23200315191087,130.51793518238068,61.98034525117993,203.39914294459751,185.5426958671538,219.31506216203726,-81.07712376917,185.64658634538154,141.30964467005077,150.81562278363373,85.50551181102362,48.5734543829092,122.29887364222462,231.1300928750593,150.74363053304043,-34.95311831660089
680,09/18/2023,-22.366157691580465,30.72521457892773,-45.936579055721076,-2.9990373180814314,-18.31490608267415,-39.943632021737116,-21.49375426175519,32.80169318568351,-4.754521527555008,47.41285992639099,3.8471536262022354,-31.595053967991397,-2.7346725412590547,34.73386982916843,3.4316938281060145,-68.16694619339584,13.328646457962865,-16.086512577740645,-0.14118311449950585,-33.635461462123715,-19.172986712405198,-9.389026289273609,14.833427197504657,39.448644421272164,-34.40397576781816
681,09/19/2023,11.462335820643549,18.270360811214793,-45.553363144928724,80.25618322759203,-0.9229286434019851,11.834149150590267,-7.396727588166671,50.819634755249545,-3.6867870241293836,59.06675402198442,140.29007065823725,-8.248287431846778,55.93333464203687,25.858612855806495,21.005384267152117,-69.92740275219417,32.220581932472975,-8.962288960185138,30.140813898802115,21.02981602875872,34.19826552264969,25.0382984787488,41.66617184252716,-2.0896033668550738,-24.703900568366468
682,09/20/2023,11.158644721695032,10.248868479489245,-47.66045477810712,19.711173960632507,-30.523312501741124,-7.02823286718319,-30.28831326513718,10.498995311453449,-8.603660192349585,9.916529508582176,76.22179117187869,-50.82668391920063,15.70143601073063,44.798269443605996,22.916709777547855,-68.56805858165555,-11.72665702762347,-27.81432748538012,34.992316462598524,-10.691181477698333,-19.02839717262167,-19.721564154309615,21.181356714351637,-48.87699986325721,8.515780634529197
683,09/21/2023,133.40734852615606,3.6735022749733206,-38.93820235417012,94.35703019066331,11.20540475635511,20.226336287181805,1.2368302607769113,29.18029232687131,-2.0144538333152986,84.83410159280726,106.00420425681003,130.92881122492898,28.278081340703803,50.471213347036056,20.789122721668164,-54.455634816029615,22.617675737966493,-2.6186124135738695,37.28786164538548,30.54610148514851,22.394984326018808,4.987953189536485,99.17111329845102,-50.15785240297607,8.717475609555986
684,09/22/2023,-18.79179129907993,-6.6932041549811245,-9.333484685093744,1.9104715275095991,-12.166514716940952,47.241713532870186,-38.365917173217184,-14.859288661707385,17.143219332419022,-22.65886837090097,-7.492339225196338,-49.7056319402931,-35.32316922598524,7.282290424032101,-24.499708234647994,-67.54255527294072,-21.460184581603595,-25.643958818192576,16.061929045749714,-26.800862688713156,-45.42770299609206,-25.82285255552582,-31.056566223560328,-80.02792136347595,-11.45572735450364
685,09/25/2023,19.454564937848264,0.9623332152556383,-9.520910380383038,12.38024533375012,-6.643561320535573,48.10683474001154,-12.094901504287249,-17.272235901747642,-20.89315617380786,-16.92118226600985,-12.843601895734597,-75.9046533830187,-10.850280305235318,44.01478671141593,-23.68697904022012,-21.91764910854289,-18.764835354538,0.3205476475062479,33.945665608414316,-8.633644079588146,22.481937951551213,11.382452796473881,-0.5733996326658602,-27.33201122009612,-21.137443006519014
686,09/26/2023,41.73623874225904,42.64333038869258,5.129712820754051,79.75918320139185,32.549437976405834,29.82883123829901,14.938353769275023,-41.99143073863753,-21.221970254021024,-17.406521353889776,-29.712775535097148,-28.889874234118025,-4.918074528626173,38.87344156426585,-35.50371503496503,-45.621854143107385,-15.467625899280577,43.74266718811107,24.906807926231117,41.46298780843493,-15.351337795263248,0.6443200122727621,1.093756649785079,-6.936097670173746,-35.09225919185006
687,09/27/2023,10.688420260267566,-18.144278448746142,-5.064330979153776,59.2739108063802,21.7399448740935,136.27943780362043,18.653370683495318,26.80703217288583,16.789871391708946,-17.328713443055726,-0.092446361850468,-23.78115380796346,-22.150373151624716,32.88277326726102,79.92720723425012,4.693555332280752,-21.43325936806576,-13.289123511190612,39.36400680868623,210.94406067994038,-28.89945875020502,-31.728974605508736,43.96712900560894,-18.609745988513232,7.383836754530582
688,09/28/2023,7.086665578586585,-49.95555113042365,-2.000092308402372,12.487087336001434,19.469017156381504,-34.31717369854246,7.218426013195099,-9.766714190186605,1.5141410891582816,-41.226295487038385,-0.20491803278688525,-41.77552268883371,5.9042000549339,4.890341575388608,26.867947314790353,-20.841136551279725,-3.439282803585982,-11.447636552523274,29.27167965511524,63.61194029850746,-44.228019595433985,-28.09552517453959,30.18091318081746,3.3818034698588733,47.8034885829491
689,09/29/2023,23.605613898546345,-20.956258685945205,-16.033179092267723,62.661089699125384,30.94365892275758,44.49851834966948,30.394650406777945,-0.5272785967932853,8.430086924051071,-31.13060836060627,61.762806715454154,-1.9869125520523496,67.64023129194277,82.65389380798405,31.69807886187969,10.390973120597959,58.46717640139347,62.25052169725507,97.21393328803144,75.44871198735237,6.246052148365773,28.61422185354164,23.603006189213087,-3.8044071720282164,21.187272884582107
690,10/02/2023,24.04045033256348,-11.51525534704706,-8.580362304469096,-15.387786380572365,7.34272806958398,-16.54087114467939,11.813186813186812,-4.409442216041704,-29.116683718072984,-27.509351218883012,72.41647241647242,-6.581795035009548,33.79533716553354,72.7485145870886,0.0792569315053255,15.063477723360752,34.43816457515088,84.94205994691526,20.17721814154133,31.909837246147198,39.65833547038052,31.46723451023492,15.753852061632987,-15.217292892711635,-10.852714709956077
691,10/03/2023,19.74324670518915,-45.12062604708189,34.81514991868429,20.850275964704643,24.905055554046346,28.796623245601022,29.026681303367535,-17.98274188616027,-25.010753684377708,1.6811431773606051,43.18513119533527,12.476019184652278,12.769035775779605,59.60966967653446,-33.99567155436865,-5.044824506268815,64.76603515179183,26.546856227472972,2.926528273612764,90.18474656560872,28.631606375124854,88.91867370504784,-49.40802261883725,15.493591185068587,8.338436875191382
692,10/04/2023,25.239355914992384,-37.081261073314984,-9.17121662838423,-26.89365122417523,28.929853731415218,27.777062879894633,39.36041085947459,67.80449691813526,16.161280587998785,-28.98356041706646,27.47747747747748,-5.719864469074829,-2.3685127133402992,-3.996818101467209,45.643073451695265,-33.015207840486646,15.286822914635573,-15.348706936793949,17.007375142305598,54.708867291648744,-0.6063743252236931,-46.93048020558644,-41.49832621493709,-12.39217941345601,14.139988322748495
693,10/05/2023,-16.289534711600137,-20.309939273316058,6.31888396825697,-38.062829514504884,-19.87152034261242,-1.10168483852123,-16.479233763100197,-8.498435870698644,10.62985912145413,-9.063732741617358,19.55189992717303,-41.6021986970684,-14.536268423203023,-48.94833333333333,32.3331602095893,-22.750824912353064,-8.801152312010636,-40.50650701295781,13.000347312668229,25.642249264296506,-6.159420289855073,-43.19777809338951,-62.00463765693873,-16.396723447826492,12.780974116191862
694,10/06/2023,-31.915023535252434,-47.59942530156558,-14.299810366749522,-54.506001747978104,-29.107339289202333,-22.494520820880652,-57.46614747199046,-40.999044392320386,-11.599067026025537,-20.126972365828603,-31.572031909901455,-57.89410661185064,-48.19739609868796,-50.9550772719959,-26.57887804637995,-56.67231811425882,-58.91797654866012,-47.74706550549034,-27.78286984671789,44.17807056266766,-28.883701628799667,-39.39965017209276,-74.17033473231652,-49.767376286479625,-8.744452079484521
695,10/09/2023,18.15946109705243,-36.972475972975545,-18.10938471348529,-9.456957044613356,-11.816314674790613,58.09599415492265,2.251503055391287,16.44800500882236,-0.16288617762077853,54.50506682332208,17.226533166458072,-4.721600870564053,6.948283274983109,12.586972923128512,59.26964892170334,-23.750215926757644,-29.575974310319666,36.897123893805315,43.14152410575428,77.59944173063504,29.396875719070387,-2.166734061194231,-35.35669823065605,-35.01191755853624,-19.298510231078264
696,10/10/2023,24.543950950872112,-15.684711993192725,-1.2014024403319536,-31.397389501077544,36.518667367603925,19.552385019215794,26.33098823575014,-1.5449501897174647,18.275090642598162,61.39764770491053,-23.98860927972266,12.128599725735183,42.115466928519275,-1.3803355277128904,10.57956363578473,-4.995676298911868,12.23842967765172,56.78548731873592,27.309638195654944,90.16336157945312,23.355619338982176,6.248397298914437,-12.36063374968564,12.54529551418218,36.93018192455897
697,10/11/2023,-6.406362979031092,-18.627323474147875,3.0042930145897118,-11.935707693072539,-13.509982457605881,13.709332026110065,-6.180641255500966,111.66001582731391,-15.351884591713969,212.88304187389699,-24.310030068728523,4.773042906220305,18.633387888707038,-17.29666817218497,387.7061254724366,80.40600406525252,-1.1724137931034484,30.10126582278481,0.416789071680376,10.545177277926038,17.01280041797283,16.212474497231128,25.952018278750955,32.76940051489518,-7.421086396305948
698,10/12/2023,-45.64207208094682,-10.00001586095651,7.216047045196356,-20.93862301878841,-21.35115136541045,-3.6149386164644017,-17.555018214647024,3.4545454545454546,-6.711982665584661,0.33581076075952493,-49.461085482259406,-18.233496104670667,30.202175748845068,-35.00254305020707,116.53958862825161,27.960766121015308,-7.95590095788903,-27.40849553188885,17.055176202809825,-13.610238786514191,-12.508964245466652,24.426959538835614,20.272590126411068,-28.418695660944465,2.2318149344442095
699,10/13/2023,-1.7507541530872486,-9.340260271412806,-1.0685758165079418,-23.567089507764884,-11.276910896190142,-15.879635469223008,12.047012168058702,34.87841690424283,-19.95724729678547,68.40003398759453,15.068553252166284,1.9737789943812132,316.1234215252344,-16.320444781400052,129.41434990490478,7.697872083911025,-8.58378472828936,18.59946949602122,11.883989252410306,-18.555621030576834,15.123726925525144,41.17473435655254,4.829576995670035,-4.438323415534132,1.3649764037922614
700,10/16/2023,24.23189055842117,13.74037039202819,-10.497004230584766,-6.921017519307745,41.83860340589014,-12.908305682835625,18.4,-1.1615245009074409,-15.022850513109178,74.4144678327898,38.756570599963744,35.16104294478527,79.75925163598167,5.162456092947852,63.061152350653934,-4.676831535886946,36.375710566859695,19.258055781207688,17.78179844400217,8.756567425569177,6.961105052708107,-0.9518716577540107,-1.7931966659157468,-10.918791335775575,-1.7564438028211375
701,10/17/2023,-30.265499513263567,-10.898931550157998,101.93123231961658,-32.44925953000895,-8.5653629460276,-15.601631543167912,-14.49938171040493,33.20433983601922,-8.265910802246415,56.18194496593895,6.850673498058011,87.10957428717194,53.75046864120829,-26.894012788219335,67.51147779829569,149.64116783558964,-19.42383731877236,-25.996463066249493,-3.2419696850702895,-42.08073893860047,7.901120266641977,36.48349973325204,-0.8461732760798181,-25.874734017948008,15.80628229503225
702,10/18/2023,19.286350920397112,-18.166576511689765,40.98553721330082,-35.84174512496732,2.763062449168004,-53.74391295038677,-2.4477462401807695,-24.44982683792907,-8.381870199389153,2.240295379702624,-1.6308748120445697,32.907764460656594,43.206109142874155,58.62786555013568,-2.485381336492021,-10.912099964745975,8.202394685548352,-1.8163522012578617,94.46860484482855,-71.42701572505118,26.63295182326324,35.60047496755308,-21.038325631965208,-18.017362626703527,-1.583059411058982
703,10/19/2023,27.273974272998842,5.344226068667576,18.030767926567652,11.743011639629731,15.78147833927802,-15.599243924554859,19.942422011493623,-7.9923935233088175,45.88613082815574,60.34973379842115,-19.534565366187543,64.52410383189122,25.65938588874731,40.99764504388782,24.776149594540726,-1.6293771225785114,27.810600945307222,56.70065878530819,30.605569896265894,-7.8817733990147785,60.704379255274446,66.25466544057986,3.2830882352941173,15.006906077348066,-27.305385424463864
704,10/20/2023,3.6134596504600194,23.883607196482817,19.928452926708307,-9.673825219309496,-14.694259938213374,-12.10414645496636,7.447834586336666,0.8397338814366075,7.314435487766681,23.571837821441814,-6.499900206240436,63.5469774217043,11.885999143986504,-4.89560239568512,19.29274296012376,-6.1628406619877865,-17.66116599097813,-12.525145928832899,9.120462614792288,21.6209053323439,72.36716578870961,-24.32635803353877,-2.4249794341714654,25.71798306354576,9.385246121087398
